,date,type,year,avg_price,size,nb_sold
2,17-12-2017,organic,2017,1.41,large,20247.87
3,10-12-2017,organic,2017,1.53,extra_large,16639.95
4,03-12-2017,organic,2017,1.66,small,18538.92
5,26-11-2017,organic,2017,1.65,large,15521.5
6,19-11-2017,organic,2017,1.63,small,21044.41
7,12-11-2017,organic,2017,1.7,small,20245.58
8,05-11-2017,organic,2017,1.64,large,18268.65
9,29-10-2017,organic,2017,1.67,small,20558.95
10,22-10-2017,organic,2017,1.69,small,19214.84
11,15-10-2017,organic,2017,1.71,large,21260.97
12,08-10-2017,organic,2017,1.73,small,19807.92
13,01-10-2017,organic,2017,1.7,small,21220.62
14,24-09-2017,organic,2017,1.68,medium,21508.67
15,17-09-2017,organic,2017,1.79,small,20021.49
16,10-09-2017,organic,2017,1.81,extra_large,24831.19
17,03-09-2017,organic,2017,1.81,extra_large,23372.37
18,27-08-2017,organic,2017,1.9,medium,20709.86
19,20-08-2017,organic,2017,1.8,large,21150.35
20,13-08-2017,organic,2017,1.68,extra_large,18826.43
21,06-08-2017,organic,2017,1.63,small,21766.05
22,30-07-2017,organic,2017,1.62,large,20300
23,23-07-2017,organic,2017,1.57,extra_large,21376.74
24,16-07-2017,organic,2017,1.49,small,24811.57
25,09-07-2017,organic,2017,1.06,large,39591.12
26,02-07-2017,organic,2017,1.02,large,32953.66
27,25-06-2017,organic,2017,1.33,small,24915.38
28,18-06-2017,organic,2017,1.44,small,26885.4
29,11-06-2017,organic,2017,1.35,small,28393.54
30,04-06-2017,organic,2017,1.08,extra_large,42392.08
31,28-05-2017,organic,2017,1.13,small,42244.7
32,21-05-2017,organic,2017,1.46,extra_large,28683.15
33,14-05-2017,organic,2017,1.45,extra_large,28735.11
34,07-05-2017,organic,2017,1.35,small,26262.54
35,30-04-2017,organic,2017,1.28,small,27768.13
36,23-04-2017,organic,2017,1.34,extra_large,21958.14
37,16-04-2017,organic,2017,1.12,medium,33122.75
38,09-04-2017,organic,2017,1.24,medium,26121.58
39,02-04-2017,organic,2017,1.41,small,23747.19
40,26-03-2017,organic,2017,1.14,large,29627.87
41,19-03-2017,organic,2017,1.1,large,26679.37
42,12-03-2017,organic,2017,1.11,extra_large,25049.48
43,05-03-2017,organic,2017,1.04,large,26417.4
44,26-02-2017,organic,2017,1.05,small,28944.94
45,19-02-2017,organic,2017,1.17,medium,20393.29
46,12-02-2017,organic,2017,1.35,extra_large,16249.95
47,05-02-2017,organic,2017,1.3,extra_large,17169.39
48,29-01-2017,organic,2017,1.16,medium,23208.81
49,22-01-2017,organic,2017,1.03,large,29547.04
50,15-01-2017,organic,2017,1.04,extra_large,19472.79
51,08-01-2017,organic,2017,1.02,extra_large,24031.65
52,01-01-2017,organic,2017,1.06,small,15669.84
0,31-12-2017,organic,2017,1.48,extra_large,17906.71
1,24-12-2017,organic,2017,1.61,small,29466.81
2,17-12-2017,organic,2017,1.46,large,34524.05
3,10-12-2017,organic,2017,1.67,extra_large,24471.73
4,03-12-2017,organic,2017,1.79,extra_large,23854.79
5,26-11-2017,organic,2017,2.01,large,17421.87
6,19-11-2017,organic,2017,2.01,extra_large,17640.41
7,12-11-2017,organic,2017,1.99,extra_large,16859.85
8,05-11-2017,organic,2017,2.05,extra_large,15794.46
9,29-10-2017,organic,2017,2.01,medium,16981.94
10,22-10-2017,organic,2017,1.64,extra_large,27024.28
11,15-10-2017,organic,2017,1.55,small,38937.28
12,08-10-2017,organic,2017,1.97,small,22719.75
13,01-10-2017,organic,2017,1.93,small,10632.88
14,24-09-2017,organic,2017,1.69,small,6554.93
15,17-09-2017,organic,2017,2.02,medium,22029.46
16,10-09-2017,organic,2017,2.06,medium,23548.78
17,03-09-2017,organic,2017,2.02,small,17939.8
18,27-08-2017,organic,2017,2.16,extra_large,20575
19,20-08-2017,organic,2017,2.11,small,17338.59
20,13-08-2017,organic,2017,2.08,extra_large,22375.66
21,06-08-2017,organic,2017,1.95,extra_large,19766
22,30-07-2017,organic,2017,1.83,small,21925.58
23,23-07-2017,organic,2017,1.83,extra_large,16147.91
24,16-07-2017,organic,2017,1.83,small,7653.26
25,09-07-2017,organic,2017,1.94,small,14908.74
26,02-07-2017,organic,2017,1.44,small,25731.81
27,25-06-2017,organic,2017,1.17,extra_large,25446.92
28,18-06-2017,organic,2017,1.25,large,28462.96
29,11-06-2017,organic,2017,1.97,large,18916.24
30,04-06-2017,organic,2017,1.97,small,15024.27
31,28-05-2017,organic,2017,1.69,extra_large,28877.5
32,21-05-2017,organic,2017,1.38,extra_large,35664.49
33,14-05-2017,organic,2017,0.74,large,162499.64
34,07-05-2017,organic,2017,0.9,large,145594.19
35,30-04-2017,organic,2017,1.24,medium,42857.03
36,23-04-2017,organic,2017,0.9,small,62384.23
37,16-04-2017,organic,2017,0.96,large,67666.31
38,09-04-2017,organic,2017,0.89,small,65820.33
39,02-04-2017,organic,2017,0.84,extra_large,68627.92
40,26-03-2017,organic,2017,0.85,small,67657.35
41,19-03-2017,organic,2017,0.89,small,50646.59
42,12-03-2017,organic,2017,0.98,extra_large,52575.07
43,05-03-2017,organic,2017,0.94,large,62976.43
44,26-02-2017,organic,2017,0.78,large,64041.86
45,19-02-2017,organic,2017,1.16,medium,34290.67
46,12-02-2017,organic,2017,1.44,small,24782.08
47,05-02-2017,organic,2017,1.38,extra_large,17713.66
48,29-01-2017,organic,2017,1.49,medium,18341.33
49,22-01-2017,organic,2017,0.98,small,29282.55
50,15-01-2017,organic,2017,0.73,medium,50686.37
51,08-01-2017,organic,2017,0.8,medium,39403.42
52,01-01-2017,organic,2017,0.91,small,21449.37
0,31-12-2017,organic,2017,1.05,large,32775.71
1,24-12-2017,organic,2017,1.37,medium,18289.06
2,17-12-2017,organic,2017,1.41,extra_large,17065.4
3,10-12-2017,organic,2017,1.39,extra_large,13710.63
4,03-12-2017,organic,2017,1.39,extra_large,12104.37
5,26-11-2017,organic,2017,1.43,medium,16341.09
6,19-11-2017,organic,2017,1.37,large,16074.67
7,12-11-2017,organic,2017,1.42,large,17851.73
8,05-11-2017,organic,2017,1.58,medium,17353.24
9,29-10-2017,organic,2017,1.65,small,20995.71
10,22-10-2017,organic,2017,1.61,large,21512.97
11,15-10-2017,organic,2017,1.69,small,20776.71
12,08-10-2017,organic,2017,1.82,large,18553.99
13,01-10-2017,organic,2017,1.75,extra_large,21753.6
14,24-09-2017,organic,2017,2.08,extra_large,24482.08
15,17-09-2017,organic,2017,1.85,large,17461.53
16,10-09-2017,organic,2017,1.88,extra_large,19288.09
17,03-09-2017,organic,2017,1.87,small,21749.1
18,27-08-2017,organic,2017,1.64,small,18415.34
19,20-08-2017,organic,2017,1.59,extra_large,20129.12
20,13-08-2017,organic,2017,1.54,extra_large,14499.51
21,06-08-2017,organic,2017,1.68,medium,16059.55
22,30-07-2017,organic,2017,1.61,extra_large,17991.86
23,23-07-2017,organic,2017,1.74,extra_large,25193.5
24,16-07-2017,organic,2017,1.6,extra_large,22729.11
25,09-07-2017,organic,2017,1.47,small,17724.08
26,02-07-2017,organic,2017,1.44,extra_large,19735.7
27,25-06-2017,organic,2017,1.39,small,13598.83
28,18-06-2017,organic,2017,1.51,small,15236.21
29,11-06-2017,organic,2017,0.92,large,38355.38
30,04-06-2017,organic,2017,1.75,medium,14124.57
31,28-05-2017,organic,2017,1.64,large,18393.5
32,21-05-2017,organic,2017,1.5,large,13731.02
33,14-05-2017,organic,2017,1.76,large,10857.83
34,07-05-2017,organic,2017,1.81,large,14463.73
35,30-04-2017,organic,2017,1.83,large,14530.73
36,23-04-2017,organic,2017,1.79,small,7897.74
37,16-04-2017,organic,2017,0.93,extra_large,31258.52
38,09-04-2017,organic,2017,0.9,medium,23252.59
39,02-04-2017,organic,2017,1.46,large,11266.02
40,26-03-2017,organic,2017,0.65,large,42853.44
41,19-03-2017,organic,2017,1.32,medium,11873.88
42,12-03-2017,organic,2017,0.7,large,27596.38
43,05-03-2017,organic,2017,0.48,extra_large,50890.73
44,26-02-2017,organic,2017,0.57,medium,35282.6
45,19-02-2017,organic,2017,0.57,large,38386.57
46,12-02-2017,organic,2017,0.82,extra_large,18985.89
47,05-02-2017,organic,2017,0.85,small,16174.94
48,29-01-2017,organic,2017,1.54,small,7850.52
49,22-01-2017,organic,2017,0.77,large,19452.17
50,15-01-2017,organic,2017,1.88,small,7875.36
51,08-01-2017,organic,2017,1.74,extra_large,8156.07
52,01-01-2017,organic,2017,1.77,small,7545.82
0,31-12-2017,organic,2017,1.28,medium,6792.67
1,24-12-2017,organic,2017,1.3,small,7774.3
2,17-12-2017,organic,2017,1.28,large,6777.66
3,10-12-2017,organic,2017,1.29,large,6253.08
4,03-12-2017,organic,2017,1.31,medium,6184.48
5,26-11-2017,organic,2017,1.3,large,6128.58
6,19-11-2017,organic,2017,1.27,small,6745.48
7,12-11-2017,organic,2017,1.43,extra_large,8507.18
8,05-11-2017,organic,2017,1.52,medium,9469.28
9,29-10-2017,organic,2017,1.32,medium,7724.84
10,22-10-2017,organic,2017,1.32,large,9171.48
11,15-10-2017,organic,2017,1.41,extra_large,8400.56
12,08-10-2017,organic,2017,1.51,large,8806.63
13,01-10-2017,organic,2017,1.44,extra_large,12551.82
14,24-09-2017,organic,2017,1.46,small,8043.21
15,17-09-2017,organic,2017,1.4,large,8378.17
16,10-09-2017,organic,2017,1.4,small,8021.16
17,03-09-2017,organic,2017,1.26,small,9273.64
18,27-08-2017,organic,2017,1.21,extra_large,8060.54
19,20-08-2017,organic,2017,1.13,medium,7502.05
20,13-08-2017,organic,2017,1.18,small,7534.9
21,06-08-2017,organic,2017,1.29,medium,5285.73
22,30-07-2017,organic,2017,1.33,extra_large,8233.05
23,23-07-2017,organic,2017,1.27,medium,6483.93
24,16-07-2017,organic,2017,1.32,medium,9058.79
25,09-07-2017,organic,2017,2.19,medium,3521.61
26,02-07-2017,organic,2017,1.97,small,4460.37
27,25-06-2017,organic,2017,2.73,extra_large,1034.32
28,18-06-2017,organic,2017,2.62,extra_large,1314.24
29,11-06-2017,organic,2017,2.39,medium,1312.01
30,04-06-2017,organic,2017,2.33,small,1389.65
31,28-05-2017,organic,2017,2.44,small,1388.02
32,21-05-2017,organic,2017,2.34,large,1678.36
33,14-05-2017,organic,2017,2.11,medium,1569.19
34,07-05-2017,organic,2017,2.32,small,845.11
35,30-04-2017,organic,2017,2.21,extra_large,1451.76
36,23-04-2017,organic,2017,2.13,large,2101.46
37,16-04-2017,organic,2017,2.19,extra_large,2246.07
38,09-04-2017,organic,2017,2,medium,2038.99
39,02-04-2017,organic,2017,2.07,medium,1908.86
40,26-03-2017,organic,2017,2.05,extra_large,2136.8
41,19-03-2017,organic,2017,2.05,medium,2395.16
42,12-03-2017,organic,2017,1.94,small,4146.49
43,05-03-2017,organic,2017,1.33,small,13181.24
44,26-02-2017,organic,2017,1.57,large,7915.2
45,19-02-2017,organic,2017,1.64,medium,1862.24
46,12-02-2017,organic,2017,1.27,extra_large,4273.25
47,05-02-2017,organic,2017,1.7,medium,1112.77
48,29-01-2017,organic,2017,1.67,large,1626.47
49,22-01-2017,organic,2017,1.52,large,2693.59
50,15-01-2017,organic,2017,1.75,medium,1427.36
51,08-01-2017,organic,2017,1.52,medium,2650.61
52,01-01-2017,organic,2017,1.79,medium,1095.77
0,31-12-2017,organic,2017,1.29,large,202521.83
1,24-12-2017,organic,2017,1.5,small,170025.26
2,17-12-2017,organic,2017,1.42,medium,161673.33
3,10-12-2017,organic,2017,1.49,small,148882.83
4,03-12-2017,organic,2017,1.52,extra_large,139934.06
5,26-11-2017,organic,2017,1.52,small,141104.31
6,19-11-2017,organic,2017,1.53,large,133203.19
7,12-11-2017,organic,2017,1.64,extra_large,159071.48
8,05-11-2017,organic,2017,1.69,extra_large,169816.92
9,29-10-2017,organic,2017,1.7,large,176815.66
10,22-10-2017,organic,2017,1.68,medium,190579.53
11,15-10-2017,organic,2017,1.68,medium,197529.4
12,08-10-2017,organic,2017,1.7,large,191866.1
13,01-10-2017,organic,2017,1.72,large,180253.26
14,24-09-2017,organic,2017,1.89,extra_large,179687.73
15,17-09-2017,organic,2017,1.84,large,151888.89
16,10-09-2017,organic,2017,1.82,large,148357.84
17,03-09-2017,organic,2017,1.82,extra_large,157087.22
18,27-08-2017,organic,2017,1.73,medium,150638.77
19,20-08-2017,organic,2017,1.6,large,133248.29
20,13-08-2017,organic,2017,1.54,medium,129785.91
21,06-08-2017,organic,2017,1.65,small,125026.87
22,30-07-2017,organic,2017,1.65,small,178141.22
23,23-07-2017,organic,2017,1.68,extra_large,208558.03
24,16-07-2017,organic,2017,1.64,large,209543.04
25,09-07-2017,organic,2017,1.62,large,153380.48
26,02-07-2017,organic,2017,1.58,large,169966.3
27,25-06-2017,organic,2017,1.59,extra_large,130430.6
28,18-06-2017,organic,2017,1.56,medium,148060.59
29,11-06-2017,organic,2017,1.13,large,261363.34
30,04-06-2017,organic,2017,1.69,large,156456.85
31,28-05-2017,organic,2017,1.72,extra_large,160659.8
32,21-05-2017,organic,2017,1.59,small,150790.27
33,14-05-2017,organic,2017,1.68,large,143791.21
34,07-05-2017,organic,2017,1.74,large,146983.33
35,30-04-2017,organic,2017,1.84,medium,142607.19
36,23-04-2017,organic,2017,1.71,small,134773.11
37,16-04-2017,organic,2017,1.36,extra_large,221705.72
38,09-04-2017,organic,2017,1.36,small,201552.43
39,02-04-2017,organic,2017,1.51,extra_large,179232.9
40,26-03-2017,organic,2017,1.08,extra_large,244035.03
41,19-03-2017,organic,2017,1.55,small,137494.38
42,12-03-2017,organic,2017,1.08,medium,206958.43
43,05-03-2017,organic,2017,0.83,large,318890.26
44,26-02-2017,organic,2017,0.94,medium,253169.88
45,19-02-2017,organic,2017,0.9,medium,226000.27
46,12-02-2017,organic,2017,1.08,large,162213.86
47,05-02-2017,organic,2017,1.14,large,149650.5
48,29-01-2017,organic,2017,1.35,large,129565.39
49,22-01-2017,organic,2017,1.19,large,155334.45
50,15-01-2017,organic,2017,1.7,small,103487.72
51,08-01-2017,organic,2017,1.55,medium,100134.77
52,01-01-2017,organic,2017,1.44,small,104153.91
0,31-12-2017,organic,2017,1.45,large,18857.67
1,24-12-2017,organic,2017,1.46,extra_large,19059.5
2,17-12-2017,organic,2017,1.46,extra_large,16946.1
3,10-12-2017,organic,2017,1.41,extra_large,20516.2
4,03-12-2017,organic,2017,1.46,small,18106.96
5,26-11-2017,organic,2017,1.51,medium,15356.02
6,19-11-2017,organic,2017,1.62,small,14161.9
7,12-11-2017,organic,2017,1.56,small,19100.44
8,05-11-2017,organic,2017,1.61,extra_large,18723.45
9,29-10-2017,organic,2017,1.63,extra_large,16675.63
10,22-10-2017,organic,2017,1.48,small,21532.06
11,15-10-2017,organic,2017,1.51,medium,21547.51
12,08-10-2017,organic,2017,1.44,medium,25995.93
13,01-10-2017,organic,2017,1.5,extra_large,22744.08
14,24-09-2017,organic,2017,1.47,small,23810.69
15,17-09-2017,organic,2017,1.51,extra_large,20994.85
16,10-09-2017,organic,2017,1.51,small,24664.15
17,03-09-2017,organic,2017,1.72,extra_large,16442.23
18,27-08-2017,organic,2017,1.73,medium,13886.69
19,20-08-2017,organic,2017,1.68,small,15105
20,13-08-2017,organic,2017,1.69,medium,14483.05
21,06-08-2017,organic,2017,1.63,extra_large,13641.1
22,30-07-2017,organic,2017,1.59,medium,14096.72
23,23-07-2017,organic,2017,1.43,small,21137.13
24,16-07-2017,organic,2017,1.56,small,17319.13
25,09-07-2017,organic,2017,2.23,small,7164.96
26,02-07-2017,organic,2017,2.15,extra_large,9015.26
27,25-06-2017,organic,2017,2.15,large,9529.65
28,18-06-2017,organic,2017,2.09,large,11104.31
29,11-06-2017,organic,2017,2.27,small,12229
30,04-06-2017,organic,2017,2.04,medium,11171.92
31,28-05-2017,organic,2017,2.19,extra_large,9934.41
32,21-05-2017,organic,2017,2.18,medium,8942.44
33,14-05-2017,organic,2017,2.13,small,10398.91
34,07-05-2017,organic,2017,2.08,medium,10754.06
35,30-04-2017,organic,2017,2.01,small,10347.85
36,23-04-2017,organic,2017,2.01,large,9509.86
37,16-04-2017,organic,2017,1.99,large,11419.61
38,09-04-2017,organic,2017,2.06,small,9053.38
39,02-04-2017,organic,2017,1.95,medium,9170.1
40,26-03-2017,organic,2017,1.91,large,10043.21
41,19-03-2017,organic,2017,1.93,medium,10371.35
42,12-03-2017,organic,2017,2.21,large,7789.5
43,05-03-2017,organic,2017,1.97,medium,9363.96
44,26-02-2017,organic,2017,1.84,medium,8615.54
45,19-02-2017,organic,2017,1.62,small,13264.69
46,12-02-2017,organic,2017,1.81,small,9010.53
47,05-02-2017,organic,2017,1.83,large,8210.15
48,29-01-2017,organic,2017,1.72,small,9254.53
49,22-01-2017,organic,2017,1.76,small,8360.08
50,15-01-2017,organic,2017,1.88,medium,8630.41
51,08-01-2017,organic,2017,1.95,medium,7366.35
52,01-01-2017,organic,2017,1.93,medium,5456.54
0,31-12-2017,organic,2017,1.9,large,15471.76
1,24-12-2017,organic,2017,1.99,medium,12641.31
2,17-12-2017,organic,2017,1.93,medium,12068.26
3,10-12-2017,organic,2017,1.81,extra_large,13690.78
4,03-12-2017,organic,2017,1.83,small,14089.35
5,26-11-2017,organic,2017,1.9,large,11541.99
6,19-11-2017,organic,2017,2.09,extra_large,11380.2
7,12-11-2017,organic,2017,2.09,medium,12486.38
8,05-11-2017,organic,2017,2.17,small,12289.27
9,29-10-2017,organic,2017,1.98,small,13649.88
10,22-10-2017,organic,2017,1.53,small,21441.78
11,15-10-2017,organic,2017,1.81,large,16619.7
12,08-10-2017,organic,2017,1.93,extra_large,17346.22
13,01-10-2017,organic,2017,2.06,extra_large,13827.7
14,24-09-2017,organic,2017,1.82,medium,19611.69
15,17-09-2017,organic,2017,1.96,extra_large,18572.79
16,10-09-2017,organic,2017,2.08,large,18016.66
17,03-09-2017,organic,2017,2.21,medium,14956
18,27-08-2017,organic,2017,2.4,medium,13994.9
19,20-08-2017,organic,2017,2.19,large,16040.58
20,13-08-2017,organic,2017,2.26,extra_large,13330.73
21,06-08-2017,organic,2017,2.11,medium,13548.81
22,30-07-2017,organic,2017,2.1,large,13864.42
23,23-07-2017,organic,2017,1.95,large,17461.66
24,16-07-2017,organic,2017,1.94,extra_large,15128.14
25,09-07-2017,organic,2017,2.67,extra_large,11842.55
26,02-07-2017,organic,2017,2.67,medium,11745.45
27,25-06-2017,organic,2017,2.61,extra_large,12883.38
28,18-06-2017,organic,2017,2.14,extra_large,23752.11
29,11-06-2017,organic,2017,2.62,medium,13040.76
30,04-06-2017,organic,2017,2.5,extra_large,14985.11
31,28-05-2017,organic,2017,2.67,large,12930.59
32,21-05-2017,organic,2017,2.62,large,12234.45
33,14-05-2017,organic,2017,2.58,extra_large,12456.71
34,07-05-2017,organic,2017,2.51,extra_large,15173.18
35,30-04-2017,organic,2017,2.25,large,18568.03
36,23-04-2017,organic,2017,2.49,extra_large,13284.59
37,16-04-2017,organic,2017,2,large,26638.93
38,09-04-2017,organic,2017,2.6,small,11045.91
39,02-04-2017,organic,2017,2.42,extra_large,13121.84
40,26-03-2017,organic,2017,2.48,medium,13053.93
41,19-03-2017,organic,2017,2.04,extra_large,24796.8
42,12-03-2017,organic,2017,2.57,large,13395.7
43,05-03-2017,organic,2017,2.17,large,13783.11
44,26-02-2017,organic,2017,2.18,small,13475.25
45,19-02-2017,organic,2017,1.56,large,39978.99
46,12-02-2017,organic,2017,2.35,medium,9386.83
47,05-02-2017,organic,2017,1.79,medium,14825.89
48,29-01-2017,organic,2017,2.43,small,9412.37
49,22-01-2017,organic,2017,2.44,medium,9583.77
50,15-01-2017,organic,2017,2.43,extra_large,11203.27
51,08-01-2017,organic,2017,2.43,extra_large,9880.58
52,01-01-2017,organic,2017,2.44,large,11977.13
0,31-12-2017,organic,2017,1.36,medium,25590.34
1,24-12-2017,organic,2017,1.55,medium,26781.7
2,17-12-2017,organic,2017,1.53,medium,27626.41
3,10-12-2017,organic,2017,1.51,small,26414.51
4,03-12-2017,organic,2017,1.56,medium,25457.57
5,26-11-2017,organic,2017,1.56,extra_large,20411.15
6,19-11-2017,organic,2017,1.56,extra_large,24963.18
7,12-11-2017,organic,2017,1.68,medium,25301.84
8,05-11-2017,organic,2017,1.82,small,20153.54
9,29-10-2017,organic,2017,1.82,large,22367.66
10,22-10-2017,organic,2017,1.82,extra_large,23190.15
11,15-10-2017,organic,2017,1.82,medium,27406.16
12,08-10-2017,organic,2017,1.84,extra_large,23699.39
13,01-10-2017,organic,2017,1.89,small,23587.7
14,24-09-2017,organic,2017,1.91,small,28280.43
15,17-09-2017,organic,2017,1.92,large,23279.61
16,10-09-2017,organic,2017,1.8,small,12934.91
17,03-09-2017,organic,2017,1.85,medium,16832.81
18,27-08-2017,organic,2017,1.89,medium,31276.86
19,20-08-2017,organic,2017,1.57,large,18983.06
20,13-08-2017,organic,2017,1.39,small,26155.98
21,06-08-2017,organic,2017,1.4,large,37755.61
22,30-07-2017,organic,2017,1.41,extra_large,34238.08
23,23-07-2017,organic,2017,1.41,medium,40100.89
24,16-07-2017,organic,2017,1.41,small,33582.24
25,09-07-2017,organic,2017,1.08,small,45385.29
26,02-07-2017,organic,2017,1.21,small,46201.44
27,25-06-2017,organic,2017,1.3,extra_large,34868.96
28,18-06-2017,organic,2017,1.03,large,42161.02
29,11-06-2017,organic,2017,1.02,small,55725.32
30,04-06-2017,organic,2017,1.11,large,50502.11
31,28-05-2017,organic,2017,1.19,medium,44588.87
32,21-05-2017,organic,2017,1.39,large,37108.49
33,14-05-2017,organic,2017,1.39,medium,33955.6
34,07-05-2017,organic,2017,1.25,small,36724.25
35,30-04-2017,organic,2017,1.18,large,28118.39
36,23-04-2017,organic,2017,0.91,small,43226.49
37,16-04-2017,organic,2017,0.88,small,60261.72
38,09-04-2017,organic,2017,0.93,small,40655.85
39,02-04-2017,organic,2017,0.92,extra_large,52873.83
40,26-03-2017,organic,2017,0.9,small,61552.96
41,19-03-2017,organic,2017,0.87,small,50886.04
42,12-03-2017,organic,2017,0.92,large,52810.48
43,05-03-2017,organic,2017,0.92,large,38739.84
44,26-02-2017,organic,2017,0.91,large,43969.52
45,19-02-2017,organic,2017,0.89,extra_large,41481.08
46,12-02-2017,organic,2017,0.92,large,33984.51
47,05-02-2017,organic,2017,0.93,small,30857.91
48,29-01-2017,organic,2017,0.93,extra_large,33928.66
49,22-01-2017,organic,2017,0.94,extra_large,35076.15
50,15-01-2017,organic,2017,0.95,small,30698.94
51,08-01-2017,organic,2017,1.07,small,20116.95
52,01-01-2017,organic,2017,1.4,medium,10109.46
0,31-12-2017,organic,2017,1.45,extra_large,9437.04
1,24-12-2017,organic,2017,1.4,medium,8639.49
2,17-12-2017,organic,2017,1.38,medium,8332.81
3,10-12-2017,organic,2017,1.42,small,7090.03
4,03-12-2017,organic,2017,1.42,large,8244.23
5,26-11-2017,organic,2017,1.44,small,7481.64
6,19-11-2017,organic,2017,1.42,medium,6294.98
7,12-11-2017,organic,2017,1.49,large,8255.79
8,05-11-2017,organic,2017,1.48,large,7741.56
9,29-10-2017,organic,2017,1.54,large,6531.55
10,22-10-2017,organic,2017,1.48,large,9007.77
11,15-10-2017,organic,2017,1.57,small,10795.73
12,08-10-2017,organic,2017,1.69,large,8449.91
13,01-10-2017,organic,2017,1.68,large,7780.31
14,24-09-2017,organic,2017,1.75,large,7918.96
15,17-09-2017,organic,2017,1.73,medium,8437.05
16,10-09-2017,organic,2017,1.69,extra_large,8687.85
17,03-09-2017,organic,2017,1.73,extra_large,8777.48
18,27-08-2017,organic,2017,1.62,extra_large,8228.93
19,20-08-2017,organic,2017,1.64,large,8548.97
20,13-08-2017,organic,2017,1.41,medium,8976.09
21,06-08-2017,organic,2017,1.45,large,8573.19
22,30-07-2017,organic,2017,1.49,small,9743.5
23,23-07-2017,organic,2017,1.6,large,10430.79
24,16-07-2017,organic,2017,1.48,extra_large,10838.58
25,09-07-2017,organic,2017,1.38,medium,6897.96
26,02-07-2017,organic,2017,1.51,large,8181.42
27,25-06-2017,organic,2017,1.34,medium,7437.23
28,18-06-2017,organic,2017,1.27,medium,9207.8
29,11-06-2017,organic,2017,0.84,small,15511.39
30,04-06-2017,organic,2017,1.25,medium,8668.35
31,28-05-2017,organic,2017,1.52,small,5391.5
32,21-05-2017,organic,2017,0.92,extra_large,8759.49
33,14-05-2017,organic,2017,1.65,small,4231.54
34,07-05-2017,organic,2017,1.7,small,4734.57
35,30-04-2017,organic,2017,1.77,medium,2897.1
36,23-04-2017,organic,2017,1.62,extra_large,4590.91
37,16-04-2017,organic,2017,1.35,small,6451.24
38,09-04-2017,organic,2017,1.06,extra_large,7728.45
39,02-04-2017,organic,2017,1.37,small,5834.51
40,26-03-2017,organic,2017,1.02,medium,7706.59
41,19-03-2017,organic,2017,1.49,medium,4239.49
42,12-03-2017,organic,2017,0.93,small,8510.89
43,05-03-2017,organic,2017,1.35,medium,4647.85
44,26-02-2017,organic,2017,0.9,small,6549.33
45,19-02-2017,organic,2017,1.24,large,4037.72
46,12-02-2017,organic,2017,1.15,medium,4313.04
47,05-02-2017,organic,2017,1.35,medium,3551.43
48,29-01-2017,organic,2017,1.04,large,5571.99
49,22-01-2017,organic,2017,0.84,large,7308.25
50,15-01-2017,organic,2017,1.31,medium,4021.54
51,08-01-2017,organic,2017,1.6,medium,2916.96
52,01-01-2017,organic,2017,1.76,extra_large,1956
0,31-12-2017,organic,2017,1.65,medium,2023.95
1,24-12-2017,organic,2017,1.87,extra_large,3639.23
2,17-12-2017,organic,2017,1.61,large,2498.65
3,10-12-2017,organic,2017,1.59,medium,2646.13
4,03-12-2017,organic,2017,1.8,extra_large,2407.14
5,26-11-2017,organic,2017,1.87,small,2926.9
6,19-11-2017,organic,2017,1.94,medium,3405.61
7,12-11-2017,organic,2017,1.89,extra_large,2438.21
8,05-11-2017,organic,2017,2.04,extra_large,4224.3
9,29-10-2017,organic,2017,2.16,large,2726.34
10,22-10-2017,organic,2017,2.02,large,2596.43
11,15-10-2017,organic,2017,2.55,large,1421.74
12,08-10-2017,organic,2017,2.31,large,1841.09
13,01-10-2017,organic,2017,2.99,small,2819.87
14,24-09-2017,organic,2017,2.57,extra_large,5040.98
15,17-09-2017,organic,2017,2.58,small,3993.7
16,10-09-2017,organic,2017,2.35,medium,4093.34
17,03-09-2017,organic,2017,2.42,small,3200.72
18,27-08-2017,organic,2017,2.45,extra_large,3332.02
19,20-08-2017,organic,2017,2.48,medium,2855.78
20,13-08-2017,organic,2017,2,large,1764.35
21,06-08-2017,organic,2017,2.09,medium,1552.26
22,30-07-2017,organic,2017,1.78,extra_large,2426.94
23,23-07-2017,organic,2017,2.04,medium,1971.67
24,16-07-2017,organic,2017,2.11,small,1646.15
25,09-07-2017,organic,2017,2.06,large,2988.47
26,02-07-2017,organic,2017,2.25,medium,4778.95
27,25-06-2017,organic,2017,2.25,medium,4087.75
28,18-06-2017,organic,2017,2.23,small,4177.79
29,11-06-2017,organic,2017,2.12,medium,2568.09
30,04-06-2017,organic,2017,2.2,medium,4409.48
31,28-05-2017,organic,2017,2.09,medium,5786.49
32,21-05-2017,organic,2017,2.07,medium,5056.03
33,14-05-2017,organic,2017,2.22,extra_large,4709.07
34,07-05-2017,organic,2017,1.75,medium,3987.53
35,30-04-2017,organic,2017,2.07,small,2473.97
36,23-04-2017,organic,2017,1.72,extra_large,4125.63
37,16-04-2017,organic,2017,2.07,extra_large,3193.74
38,09-04-2017,organic,2017,2.07,small,2942.87
39,02-04-2017,organic,2017,1.43,medium,6642.01
40,26-03-2017,organic,2017,1.47,medium,4455.27
41,19-03-2017,organic,2017,1.58,large,3608.19
42,12-03-2017,organic,2017,1.7,medium,3349.83
